Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Tom Pursglove MP,1972,2017-07-29 10:12:01 EDT,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/TomPursgloveMP/posts/824980134347467,"Last Thursday, during a Statement about Grenfell Tower and fire safety, I said that I understood from previous answers from Ministers that local authorities have been very good at meeting the different safety requests that the Government have made of them in light of this tragedy, and I then further asked if any specific pressure could be applied to non-compliant housing associations by individual councils – as we simply cannot take any chances with safety in their housing stock. In his response, the Secretary of State acknowledged that local authorities have generally been good in their response, and of the buildings that have had their cladding tested or proxy tested, 46 are local authority buildings. He added that local authorities have certainly been very helpful, and that this will be looked at further in terms of them helping to apply pressure on housing associations in specific areas. You can see my question and the Secretary of State’s answer, here:...",http://parliamentlive.tv/event/index/4b1a2c2e-80a8-452f-a1a6-9e36a3845b3e?in=13%3A13%3A41,http://parliamentlive.tv/home/_404?aspxerrorpath=/event/index/4b1a2c2e-80a8-452f-a1a6-9e36a3845b3e,Parliamentlive.tv,House of Commons,,,-32.0
Chris Heaton-Harris MP,1182,2017-07-28 07:25:41 EDT,Link,21,2,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/chhcalling/posts/866838780141319,"In light of the Grenfell Tower tragedy it was a priority of mine to contact all housing associations in ‘Daventry’ to ensure that nothing similar could ever happen here. Whilst I appreciate that our housing stock bares little similarity to that of London, we must share a commonality in prioritising residents’ safety. Everyone has the right to feel safe and secure in their home. You can see these responses on my website or by clicking the link below. NB: This page will be updated as soon I hear back from the other associations. https://www.heatonharris.com/news/fire-safety-daventry",https://www.heatonharris.com/news/fire-safety-daventry,,Fire Safety in Daventry,"Following the tragic events at Grenfell tower, it is of unparalleled importance to ensure that similar buildings within Daventry proactively manage their fire safety",,,1.263157894736842
Claire Perry MP for the Devizes Constituency,891,2017-07-26 11:18:10 EDT,Photo,6,1,3,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/claire4devizes/posts/1971552179770827,"As you may know, following the tragic incident at Grenfell Tower, I wrote to all housing associations and the Ministry of Defence with properties in the Constituency seeking confirmation that their Fire Prevention measures are frequently reviewed, and that all tenants are regularly updated regarding what action to take in the event of a fire. I have now received the final response to my letter from the Ministry of Defence and you can read their response below",https://www.facebook.com/claire4devizes/photos/a.1499334386992611.1073741829.1476291832630200/1971552179770827/?type=3,,Timeline Photos,,,,-0.375
Paul Scully MP,1575,2017-07-24 03:59:00 EDT,Native Video,15,0,1,0,0,0,0,0,0,original,228,252,0,https://www.facebook.com/scullyforsutton/posts/1399165436785665,Grenfell Tower: Asking the Secretary of State for Communities & Local Government to explain more about the systems test on high rise cladding to help avoid confusion for residents in blocks like Chaucer House & Balaam House in Sutton.,https://www.facebook.com/scullyforsutton/videos/1399165436785665/,,,,,,-2.5
Claire Perry MP for the Devizes Constituency,890,2017-07-19 11:05:25 EDT,Photo,4,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/claire4devizes/posts/1967846630141382,"As you may know, following the tragic incident at Grenfell Tower, I wrote to all housing associations in the Constituency seeking confirmation that their Fire Prevention measures are frequently reviewed, and that all tenants are regularly updated regarding what action to take in the event of a fire. I have now received a letter from Southern Housing Group and you can read their response below",https://www.facebook.com/claire4devizes/photos/a.1499334386992611.1073741829.1476291832630200/1967850120141033/?type=3,,Photos from Claire Perry MP for the Devizes Constituency's post,,,,-0.6875
Chris Philp,1646,2017-07-17 13:45:26 EDT,YouTube,3,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/chris.philp.official/posts/1937535493158969,"My interview yesterday on Sunday Politics - discussing Grenfell, acid attacks and local govt transparency https://www.youtube.com/watch?v=ARWBNpOJezs",https://www.youtube.com/watch?v=ARWBNpOJezs,,Check out this link, ,,,-0.7692307692307693
Kelly Tolhurst,3361,2017-07-17 11:57:52 EDT,Link,18,4,3,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/rochesterandstroodkelly/posts/2009200302438974,"The disaster at Grenfell Tower was deeply upsetting and will change social housing forever once we have the answers to many searching questions. No doubt, without the bravery and determination of our fire and rescue services we could have been facing many more deaths but it is clear that it should not come down to this in the first place. I have been in contact with local social landlord mhs homes to clarify the safety standards of our local high rises and I welcome the improvements that have been made over the past year and beyond and I am relieved that no cladding is used on any of their buildings. Nevertheless, while reviews are conducted up and down the country, I will continue to work with mhs homes and Medway Council to ensure safety standards remain at the high level.",https://www.kelly4rochesterandstrood.com/news/rochester-and-strood-mp-welcomes-upgraded-fire-safety-measures-local-high-rises,,Rochester and Strood MP Welcomes Upgraded Fire Safety Measures in Local High Rises,Following the tragic and avoidable disaster at Grenfell Tower in West London Rochester and Strood MP Kelly Tolhurst has been engaging with mhs homes to ensure the safety of high rises in the constituency,,,-1.5714285714285714
Kevin Foster,1357,2017-07-17 10:22:58 EDT,Photo,29,3,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/KevinforTorbay/posts/1378645482243594,"An update from Kevin, after another busy week. Local MP Kevin Foster was promoted to become a Parliamentary Private Secretary at the Department of Communities and Local Government following the recent General Election. A vast amount of Kevin’s Westminster time since then has been taken up with helping to co-ordinate the Government’s response to the terrible tragedy at Grenfell Tower in West London. In addition to this Kevin has been contacted by over 100 of his constituents in Torbay who, understandably, have local fire safety concerns. Kevin attended a meeting at Torquay Fire Station recently as well as speaking with senior council officials to seek the fire safety reassurance that his constituents rightly require. Parliament breaks up for the summer recess on Thursday 20th July, and Kevin has another week of DCLG and Grenfell - fire related meetings coming up. Since first being elected in May 2015, Kevin's philosophy has been ""A local MP all year round, and not just at election...",https://www.facebook.com/KevinforTorbay/photos/a.543542602420557.1073741828.543502699091214/1378644152243727/?type=3,,,,,,-1.03125
Tom Pursglove MP,1959,2017-07-15 11:03:01 EDT,Status,3,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/TomPursgloveMP/posts/815959245249556,"Last Friday, after undertaking home visits to constituents, I had one of my regular catch-up meetings with David Oliver, the Chief Executive of East Northamptonshire Council, and Councillor Steven North, the Leader of the Council, in order to update each other, and to discuss the most pressing local issues. This was a productive meeting, and it was good to catch up and hear about the latest developments on key projects in East Northamptonshire and particularly, to discuss progress at Rushden Lakes. As I did a fortnight before in Corby, I was also able to ask if the local authority had complied with all of the requests made of them by the Government, following the tragic fire at Grenfell Tower, and I am reassured to be able to report that they have done so.",,,,,,,-7.0
Royston Smith MP,1334,2017-07-13 09:44:31 EDT,Link,23,10,8,0,2,0,1,2,0,,0,0,0,https://www.facebook.com/roystonsmithsoton/posts/10155626925619444,"Yesterday I spoke in the Grenfell Fire Debate in Parliament. I am concerned that Southampton City Council failed to act to retrofit sprinklers to Shirley Towers, Sturminster House and Albion Towers in Southampton after the Shirley Towers tragedy. Over two years after they promised to do the work and allocated the funds, they have only just begun to install them on Albion Towers now.",http://videoplayback.parliamentlive.tv/Player/Index/4c30feb4-989a-4653-a8f8-68d5d0664f7d?in=2017-07-12T15%3A12%3A25%2B01%3A00&out=2017-07-12T15%3A19%3A23%2B01%3A00&audioOnly=False&autoStart=False&statsEnabled=True,,UK Parliament Video Player,,,,1.7037037037037037
Dr Phillip Lee MP,2251,2017-07-11 12:17:00 EDT,Photo,0,1,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/DrPhillipLeeBracknell/posts/1356786301035140,"Home Group, which owns a number of properties in the Bracknell constituency, have written to me explaining what actions they are taking with regards to fire safety following the Grenfell Tower disaster. They also included a copy of a letter they have sent to all of their customers in our area. If you live in one of Home Group's properties and have fire safety concerns, please get in touch: phillip.lee.mp@parliament.uk",https://www.facebook.com/DrPhillipLeeBracknell/photos/a.525671060813339.1073741825.246765738703874/1356780401035730/?type=3,,Photos from Dr Phillip Lee MP's post,,,,-9.5
Nadhim Zahawi MP,3235,2017-07-10 04:27:34 EDT,Link,20,4,4,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/NadhimZahawi/posts/10154786459081238,"The survivors and victims of Grenfell are right to be angry - and the police must now do their job. But too many people who know better have tried to blur the lines between the criminal process and the judicial inquiry, and the criticism of the judge before he has even started has been unacceptable. http://www.conservativehome.com/thecolumnists/2017/07/nadhim-zahawi-there-is-no-reason-in-or-for-these-attacks-on-the-grenfell-judge.html",http://www.conservativehome.com/thecolumnists/2017/07/nadhim-zahawi-there-is-no-reason-in-or-for-these-attacks-on-the-grenfell-judge.html,,"Nadhim Zahawi: Yes, the Grenfell judge is white. That’s no reason why he can’t do his job. | Conservative Home","Some of the criticisms of Sir Martin Moore-Bick have gone much too far, and seem to be attempts to make political points in the wake of a terrible tragedy.",,,1.0
Jo Churchill,641,2017-07-09 16:58:12 EDT,Photo,19,0,0,0,0,0,0,1,0,,0,0,0,https://www.facebook.com/JoChurchillOfficial/posts/1871654163096738,"These past two weeks have marked a busy return to Parliament; with urgent issues to discuss from the tragedy at Grenfell Tower to the future of our services. In debate on the Queen’s Speech I contributed to the discussion, outlining the economic progress achieved in the past seven years and how this has served my Bury St Edmunds constituency, as well as by making a positive case for what we should be looking towards to ensure success. With a thriving small business sector across my constituency, I highlighted how important it is to support our businesses to create jobs and generate taxes; we must deliver on both. It is evident that fiscal responsibility and support for businesses has nurtured growth in areas like Suffolk but, as I stated, it is right we look to make future investments particularly in infrastructure for our future generations. This I believe will be a crucial debate going forward and I was pleased to have been able to speak up, at this stage, and make the case for...",https://www.facebook.com/JoChurchillOfficial/photos/a.1518708358391322.1073741828.1518690448393113/1871653906430097/?type=3,,Photos from Jo Churchill's post,,,,1.0526315789473684
Tom Pursglove MP,1952,2017-07-06 14:41:01 EDT,Link,11,4,2,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/TomPursgloveMP/posts/811413245704156,"On Monday, during a Statement on the Grenfell Tower tragedy, I mentioned my meeting with the Leader and Chief Executive of Corby Borough Council last Friday, at which I was assured that the council has complied with all safety check requests the Department has made, in the aftermath of this awful tragedy. Indeed, I shall ask the same of East Northamptonshire Council at a scheduled meeting I have with them tomorrow. I then asked the Secretary of State for Communities and Local Government if there was anything more that individual MPs could do to support Ministers and the Government with engagement, working across party lines and with local authorities, during the important review process that lay ahead. In his response, the Secretary of State mentioned the importance of informing constituents on the testing process and what the results mean. Rest assured that I will continue to keep a close eye on this process - any lessons emerging from this tragedy must be acted upon...",http://parliamentlive.tv/event/index/4e86252d-0f5a-4b0d-9287-5aff739f254d?in=17%3A18%3A39,http://parliamentlive.tv/home/_404?aspxerrorpath=/event/index/4e86252d-0f5a-4b0d-9287-5aff739f254d,Parliamentlive.tv,House of Commons,,,-0.0
Jeremy Lefroy,982,2017-07-06 11:18:04 EDT,Link,5,1,2,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/JeremyLefroyOfficial/posts/10155230453121066,,http://dlvr.it/PSgGFT,https://www.jeremylefroy.org.uk/news/politically-speaking-staffordshire-newsletter-1?utm_source=dlvr.it&utm_medium=facebook,Politically Speaking - Staffordshire Newsletter,"Politically Speaking - Staffordshire Newsletter     Thu, 06/07/2017 - 15:01 Thursday, 6 July, 2017 

The election and the new Parliament has been overshadowed by the terrorist outrages in Manchester and London and the tragedy of the Grenfell Tower fire. I have written to the Mayors of both cities…",,,-0.5294117647058824
Justin Tomlinson,3745,2017-07-04 06:53:29 EDT,Photo,18,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/justintomlinsonofficial/posts/1505320276212130,"I joined the Fire Service and Clls last week to visit the high rise towers in Penhill to reassure residents that in the wake of the tragic fire at Grenfell Tower, their buildings are completely up to fire safety standards and there is no reason to worry. Residents have been assured that the high rise buildings in the area are completely brick cladded and lack any combustible cladding, such as composite aluminium cladding that was seen in the tragedy at Grenfell Tower. Both blocks I visited are also protected by regularly inspected fire alarm systems and fireproof doors.",https://www.facebook.com/justintomlinsonofficial/photos/a.241795839231253.58466.173310676079770/1505320276212130/?type=3,,Timeline Photos,,,,-1.263157894736842
Andrew Rosindell MP,1063,2017-07-03 13:44:57 EDT,Photo,14,5,2,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AndrewRosindellofficial/posts/1804198636263128,"For those worried regarding fire safety in Havering following the tragic event at Grenfell Tower, please see Cllr. White's statement in the Recorder.",https://www.facebook.com/AndrewRosindellofficial/photos/a.129157067100635.23669.110743958941946/1804198359596489/?type=3,,,,,,-1.0952380952380953
David Lidington,3430,2017-07-03 10:55:08 EDT,Link,11,2,5,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/david.lidington.mp/posts/1924805797796791,I recently wrote to Vale of Aylesbury Housing Association about their fire precautions following the Grenfell Tragedy. Their response can be found below.,https://david-lidington-cc5l.squarespace.com/blog/2017/7/3/fire-safety-procedures,,Vale of Aylesbury Housing Association Fire Safety,"David recently wrote to Vale of Aylesbury Housing Association regarding their fire precautions following the Grenfell Tower tragedy. Their response can be found below:  ""The safety of our residents is paramount and we have robust fire safety procedures in place. Note that we do not",,,0.9473684210526315
Alistair Burt,951,2017-07-03 07:59:26 EDT,Photo,8,2,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AlistairBurtforNEBedfordshire/posts/694136810773617,"Following the tragic events at Grenfell Tower, I am grateful to Chief Fire Officer Paul Fuller for his reassuring letter. I am also in touch with local housing associations to ensure they have the support they need to carry out the various checks the Government has asked for.",https://www.facebook.com/AlistairBurtforNEBedfordshire/photos/a.234900316697271.1073741829.174852262702077/694136790773619/?type=3,,Photos from Alistair Burt's post,,,,-2.0
Andrew Rosindell MP,1063,2017-07-03 06:23:56 EDT,Link,17,3,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AndrewRosindellofficial/posts/1803663826316609,On BBC Sunday Politics I discussed Grenfell Tower and knife crime in London. 39.30 minutes in.,http://www.bbc.co.uk/iplayer/episode/b08w4l8s/sunday-politics-london-02072017#,,"Sunday Politics London, 02/07/2017","Andrew Neil and Tim Donovan with the latest political news, interviews and debate.",,,1.105263157894737
Tom Pursglove MP,1945,2017-07-01 09:13:01 EDT,Link,24,52,9,0,0,0,0,8,0,,0,0,0,https://www.facebook.com/TomPursgloveMP/posts/807788759399938,"Last Thursday, during a Statement on the awful events which happened at Grenfell Tower, I pointed out how the Prime Minister was absolutely right to highlight the incredible work of the brave firefighters who attended the scene in the immediate aftermath of the incident, and then asked if she would ensure not only that they are properly recognised for their herculean efforts, but also that any welfare needs that arise are met immediately. In her reply, the Prime Minister absolutely agreed with those comments. She added that support is being given to the firefighters, and indeed to the police and others who attended the scene, because they, too, could potentially suffer trauma as a result of what they have seen, so that comprehensive support will be available. You can see my question and the Prime Minister’s answer, here:...",http://parliamentlive.tv/event/index/18b1ea2c-c8a9-4314-a9cc-efbb81cc2b38?in=10%3A50%3A06,,Parliamentlive.tv,House of Commons,,,4.894736842105263
Dr Phillip Lee MP,2247,2017-06-29 13:09:31 EDT,Photo,8,7,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/DrPhillipLeeBracknell/posts/1345909862122784,"Following the tragic fire at Grenfell Tower, I wrote to Bracknell Forest Council, Wokingham Borough Council and Bracknell Forest Homes seeking assurances on fire safety and prevention for homes in the constituency. This is Bracknell Forest Homes' response:",https://www.facebook.com/DrPhillipLeeBracknell/photos/a.525671060813339.1073741825.246765738703874/1345909862122784/?type=3,,Timeline Photos,,,,-1.2666666666666666
Richard Graham,910,2017-06-29 07:06:38 EDT,Native Video,23,4,3,0,0,0,0,0,0,original,637,708,0,https://www.facebook.com/richard4gloucester/posts/996682500468506,"Grenfell Tower residents deserve calm determination to help rebuild lives, not politicisation. See my PMQ:",https://www.facebook.com/richard4gloucester/videos/996682500468506/,,PMQ on Grenfell Tower,,,,1.3043478260869565
Richard Graham,908,2017-06-28 11:08:15 EDT,Link,15,2,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/richard4gloucester/posts/995891617214261,Great game for an important cause.,http://www.express.co.uk/news/uk/822214/Grenfell-Tower-victims-MPs-and-cricket-Lashings-All-Stars-raise-money,,MPs and cricket greats team up to raise money for Grenfell Tower victims,FORMER cricket greats and MPs turned out for a charity match to raise money for the victims of the Grenfell Tower disaster last night.,,,0.9473684210526315
Alan Mak MP,1322,2017-06-28 10:53:12 EDT,Photo,12,14,5,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AlanMakHavant/posts/1920644648223378,"I thought I’d update you on the work I have been doing to seek reassurances for residents living in high rise flats in the Havant constituency. Below is the full letter I have received from The Guinness Partnership, who own 168 flats in three high rise buildings in Leigh Park. While I’m thankful that none of the buildings have the same type of cladding as used at Grenfell Tower in London, I welcome the review by Guinness into fire safety and I have asked for a copy of their final report to be sent to me. Nationally, I fully support the announcement yesterday by the Government of a new independent expert advisory panel to advise on any immediate measures that can be put in place to make buildings safe. I have already met the Fire Minister and the Housing & Planning Minister about Grenfell and the actions we can take going forward. This expert panel, which is separate to the Public Inquiry, will look at any immediate action that is required so the public can be confident everything...",https://www.facebook.com/AlanMakHavant/photos/a.1678238212464024.1073741828.1498881147066399/1920644648223378/?type=3,,Timeline Photos,,,,-1.5806451612903225
Christopher Pincher,1672,2017-06-28 06:22:34 EDT,Link,34,16,6,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/ChristopherPincher/posts/10150822641139986,"Many residents have written to me about the Grenfell Tower disaster. Here is my open response: I would first like to express my sincerest sympathies for those affected by the tragedy at Grenfell. My thoughts are with those who have lost loved ones, friends and homes. It is a sobering experience to drive by and see the ruins of the tower. I would also like to pay tribute to our fantastic emergency services who have worked so hard during such difficult circumstances. Since the fire on 15th June I have received messages of concern from constituents regarding fire safety, especially at Tamworth’s own local authority high rises on Lichfield Street. Because of the terrible events in West London, I have contacted Councillor Michelle Thurgood, portfolio folder for Housing Services at #Tamworth Borough Council for further information on the Lichfield Street flats, although I am aware that both Anthony Goodwin, Chief Executive of Tamworth Borough Council and the Head of Landlord services...",http://christopherpincher.com/your-issues/grenfell-tower,,Christopher Pincher | Your Issues | Grenfell Tower,Christopher Pincher MP is the Member of Parliament for Tamworth,,,2.9473684210526314
Dame Caroline Spelman MP,611,2017-06-28 06:21:59 EDT,Link,1,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/CarolineSpelmanMeriden/posts/1251282068327146,,https://solihullobserver.co.uk/news/solihull-community-housing-answer-questions-over-fire-safety-after-grenfell-tower-incident/,,Solihull Observer,Solihull Community Housing answer questions over fire safety after Grenfell Tower incident - https://solihullobserver.co.uk/news/solihull-community-housing-answer-questions-over-fire-safety-after-grenfell-tower-incident/,,,-0.8333333333333334
Claire Perry MP for the Devizes Constituency,885,2017-06-28 06:19:32 EDT,Photo,6,6,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/claire4devizes/posts/1955976027995109,"Like everyone across the country, I have been deeply saddened by the tragedy which occurred at Grenfell Tower in London, and can only begin to imagine how terrifying this has been for everyone concerned, including the Emergency Services. Although we do not have any similar scale buildings in the Devizes Constituency, I am aware that many Housing Association tenants and members of the Armed Forces live in flats, including many elderly and vulnerable people. There are also a number of older houses both Service Family Accommodation and Housing Association homes, which I appreciate are regularly being monitored and appraised for updating and maintenance issues. I have written to all the Housing Associations and also to the Ministry of Defence seeking confirmation that their Fire Prevention measures are frequently reviewed, and that all tenants are regularly updated regarding what action to take in the event of a fire. I have received some responses, which I thought you may find...",https://www.facebook.com/claire4devizes/photos/a.1499334386992611.1073741829.1476291832630200/1955975927995119/?type=3,,Photos from Claire Perry MP for the Devizes Constituency's post,,,,-0.25
Richard Graham,908,2017-06-28 05:15:24 EDT,Photo,19,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/richard4gloucester/posts/995660040570752,"What a treat to play cricket in the rain yesterday for the Grenfell Tower victims, raising over £5,000. Lords and Commons XI v the Lashings All-Stars. Blowers and Max Rushden too",https://www.facebook.com/richard4gloucester/photos/a.525707440899350.1073741828.510928369043924/995658710570885/?type=3,,Photos from Richard Graham's post,,,,-1.631578947368421
Stephen Crabb,3573,2017-06-27 07:28:31 EDT,Photo,50,9,5,1,0,0,0,5,0,,0,0,0,https://www.facebook.com/StephenCrabbPembs/posts/1555846094465401,"Yesterday I was a guest on BBC Daily Politics to discuss Europe, the Grenfell Tower tragedy, and all things politics. You can watch the episode back by clicking the link below. http://www.bbc.co.uk/iplayer/episode/b08wm386/daily-politics-26062017",https://www.facebook.com/StephenCrabbPembs/photos/a.889617987754885.1073741830.886968011353216/1555842781132399/?type=3,,Photos from Stephen Crabb's post,,,,1.1290322580645162
Mike Freer MP,850,2017-06-26 12:23:57 EDT,Status,17,3,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/mikefreerofficial/posts/1502841203108179,"MP Welcomes Swift Action by Barnet Council Monday, 26 June 2017 -- For Immediate Release – Mike Freer, MP for Finchley & Golders Green, has welcomed the swift action taken by Barnet Council to investigate the cladding at three blocks in Granville Road, Finchley. Following the devastating fire at Grenfell Tower in West London, the Government have instructed Local Authorities to carry out fire safety checks on buildings covered with cladding materials. The Council have also confirmed that they will invest in upgrades to fire safety systems in high-rise tower blocks across the Barnet area. However, the Leader of Barnet Council, Cllr Richard Cornelius, has confirmed that “All Barnet-owned blocks have up to date Fire Risk Assessments and comply with fire safety legislation.” There are 24 high-rise blocks in the Borough, three having been ‘reclad’ in 2012: Granville Point, Harpenmead Point and Templemead Point. All three were inspected on Monday 19th June and it was concluded that the...",,,,,,,1.0526315789473684
Philip Dunne,351,2017-06-26 06:28:48 EDT,Photo,27,14,3,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Dunne4Ludlow/posts/822066901278396,Congrats to all Ludlow Fire Station firefighters for charity car wash yesterday at Ludlow Food Centre for Grenfell Tower,https://www.facebook.com/Dunne4Ludlow/photos/a.225834654234960.1073741829.219537871531305/822066901278396/?type=3,,Timeline Photos,,,,2.3157894736842106
Gareth Johnson MP,854,2017-06-26 06:14:31 EDT,Link,25,1,3,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/gareth.johnson.735/posts/1976527315916741,I am delighted to be playing in the Lords and Commons Cricket Team tomorrow evening in a fundraising match for the victims of the Grenfell Tower tragedy. Tickets are available via the following link; https://www.eventbrite.co.uk/e/grenfell-tower-fundraising-cricket-event-tickets-35593525192?aff=es2,https://www.eventbrite.co.uk/e/grenfell-tower-fundraising-cricket-event-tickets-35593525192?aff=es2,,Grenfell Tower Fundraising Cricket Event,Chairty fund raising match between The Lashings All Stars & Lords & Commons CC Some of the world's greatest cricketers will be joining forces with a team of MP's in conjunction with The ECB to raise money for the victims of the Grenfell Tower fire.  The Lashings All-Stars will be taking on the Lord'...,,,1.0357142857142858
Suella Braverman MP,1463,2017-06-24 18:40:21 EDT,Photo,20,7,4,1,0,0,0,1,0,,0,0,0,https://www.facebook.com/SuellaBravermanOfficial/posts/1333593333424824,"Today I visited Furze Court in response to residents' worries about the fire safety. Ever since the tragedy at Grenfell Tower, the government has been working closely with local authorities, housing associations and the private sector to ensure the safety of high-rise buildings. Furze Court is not high-rise but I am concerned that there may be safety risks within the flats and am taking action with the management company to properly assess the fire safety for residents. My special thanks to Cllr Sarah Pankhurst who alerted me to this issue and the residents who showed me round the estate. It is the responsibility of landlords and freeholders to advise their residents what to do in the event of a fire in the building, based on risk assessments carried out. I am aware that the tragic incident at Grenfell Tower and now the evacuation in Camden will be particularly worrying for those living in high-rise towers and in flats. However, fire safety standards are in place in buildings...",https://www.facebook.com/SuellaFernandesOfficial/photos/a.777232862394210.1073741829.738075429643287/1333593333424824/?type=3,,Timeline Photos,,,,-1.1515151515151516
Robert Buckland QC MP,1757,2017-06-24 14:38:38 EDT,Link,18,2,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/robertbucklandofficial/posts/1401293156619775,,https://swindonlink.com/south-swindon-mp-robert-buckland-we-are-doing-all-we-can-to-ensure-swindon-residents-are-safe-in-the-wake-of-the-grenfell-tower-fire/?doing_wp_cron=1498305140.1764340400695800781250,,South Swindon MP Robert Buckland: “We are doing all we can to ensure Swindon residents are safe in the wake of the Grenfell Tower fire” | Swindon Link,South Swindon MP Robert Buckland: “We are doing all we can to ensure Swindon residents are safe in the wake of the Grenfell Tower fire”,,,-1.4
Stephen Hammond MP,1085,2017-06-24 12:59:34 EDT,Photo,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/stephenhammond.net/posts/1730233963683624,,https://www.facebook.com/MertonPolice/photos/a.1538036289830056.1073741828.1537599889873696/1728439780789705/?type=3,,Merton Police,"Borough Commanders Update

A challenging week once again. We provided officers to support the tragic events at Grenfell Tower and we are checking on their welfare.

We get many concerns raised around moped thefts and related crime so a more detailed update this week.

We ran a week long operation last week with some highlights below supported by specialist traffic officers, dog units and the helicopter ‘NPAS’. We made 5 arrests specifically targeting moped related crimes.  Officers were proactively stopping and searching suspects and had very positive outcomes by doing so. I assisted on the Thursday night operation and was impressed with the team work – lots of questions from public but all were pleased why we were there.

Day 1
Arrest - Theft of number plate and possession of cannabis.
After a moped with pillion failed to stop on Streatham Road, a short pursuit ensued where the pillion rider ran from police and was arrested.  Moped displaying stolen number plate and subject found...",,,-0.8823529411764706
Sam Gyimah,1495,2017-06-24 06:58:04 EDT,Link,3,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/GyimahforEastSurrey/posts/851514471669142,"I just got this single. Great cover version, great cause. Bridge Over Troubled Water - Artists for Grenfell https://itunes.apple.com/gb/album/bridge-over-troubled-water-single/id1250455201",https://itunes.apple.com/gb/album/bridge-over-troubled-water-single/id1250455201,,Bridge Over Troubled Water - Single by Artists for Grenfell on Apple Music,"Listen to songs from the album Bridge Over Troubled Water - Single, including ""Bridge Over Troubled Water"". Buy the album for £0.99. Songs start at £0.99. Free with Apple Music subscription.",,,-8.666666666666666
Robert Buckland QC MP,1758,2017-06-23 15:02:39 EDT,Link,30,3,6,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/robertbucklandofficial/posts/1400424343373323,,http://www.swindonadvertiser.co.uk/news/15368635.High_rise_residents_get_reassurance_over_fire_safety/?ref=twtrec,,High rise residents get reassurance over fire safety,POLITICIANS sought to reassure the residents of high rise buildings across South Swindon on Friday in the wake of the Grenfell Tower disaster.,,,1.3928571428571428
Amber Rudd MP,7281,2017-06-23 10:21:59 EDT,Link,66,53,7,5,0,4,1,0,0,,0,0,0,https://www.facebook.com/amberruddofficial/posts/1050545748409922,You can view my most recent Hastings Observer column on my website by clicking the below link: https://www.amberrudd.co.uk/news/hastings-observer-column-23-june,https://www.amberrudd.co.uk/news/hastings-observer-column-23-june,,Hastings Observer Column 23 June,It is difficult to take in the full horror of the tragedy which took place at Grenfell Tower last week,,,2.193548387096774
Richard Graham,903,2017-06-23 07:29:14 EDT,Native Video,17,1,3,0,0,0,0,0,0,original,521,605,0,https://www.facebook.com/richard4gloucester/posts/992412737562149,I asked the Prime Minister to learn from the floods in Gloucester and ensure there is a single leader responsible for coordinating any future Civil Disaster Task Force. See more:,https://www.facebook.com/richard4gloucester/videos/992412737562149/,,Question on the Grenfell Enquiry,,,,-1.0952380952380953
